YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,EV,4435,N11164,LBB,IAH,1637,1722,45,7,1729,92,82,67,458,1836,8,1809,1844,35,0,0,,0,0,0,35,0
2015,1,1,4,WN,952,N527SW,AUS,LBB,1640,1707,27,11,1718,70,66,51,341,1809,4,1750,1813,23,0,0,,0,0,3,20,0
2015,1,1,4,WN,4122,N486WN,DEN,PDX,1640,1732,52,24,1756,170,167,139,991,1915,4,1830,1919,49,0,0,,0,0,25,24,0
2015,1,1,4,WN,516,N390SW,DEN,SAN,1640,1707,27,23,1730,140,135,107,853,1817,5,1800,1822,22,0,0,,0,0,0,22,0
2015,1,1,4,WN,936,N458WN,LIT,BWI,1640,1718,38,7,1725,130,112,102,912,2007,3,1950,2010,20,0,0,,0,0,2,18,0
2015,1,1,4,WN,1191,N7812G,ATL,DCA,1640,1708,28,11,1719,100,98,83,547,1842,4,1820,1846,26,0,0,,0,0,16,10,0
2015,1,1,4,WN,3772,N732SW,PHX,DTW,1640,1754,74,12,1806,220,198,180,1671,2306,6,2220,2312,52,0,0,,0,0,41,11,0
2015,1,1,4,WN,764,N394SW,PHX,LAX,1640,1731,51,10,1741,80,88,58,370,1739,20,1700,1759,59,0,0,,8,0,4,47,0
2015,1,1,4,WN,1579,N429WN,SLC,OAK,1640,1706,26,15,1721,110,99,77,588,1738,7,1730,1745,15,0,0,,6,0,0,9,0
2015,1,1,4,WN,924,N489WN,SNA,OAK,1640,1810,90,6,1816,80,102,62,371,1918,34,1800,1952,112,0,0,,29,0,0,83,0
2015,1,1,4,WN,1020,N922WN,TPA,MDW,1640,1735,55,9,1744,170,157,140,997,1904,8,1830,1912,42,0,0,,0,0,7,35,0
2015,1,1,4,AA,1115,N486AA,DFW,MFE,1640,1656,16,12,1708,90,97,82,469,1830,3,1810,1833,23,0,0,,7,0,0,16,0
2015,1,1,4,AA,1608,N3HKAA,DFW,SJU,1640,1700,20,18,1718,270,268,245,2165,2323,5,2310,2328,18,0,0,,0,0,13,5,0
2015,1,1,4,AA,2227,N016AA,MIA,IAH,1640,1722,42,25,1747,182,189,153,964,1920,11,1842,1931,49,0,0,,7,0,0,42,0
2015,1,1,4,AA,2438,N4YNAA,LAS,DFW,1640,1721,41,17,1738,160,159,131,1055,2149,11,2120,2200,40,0,0,,0,0,1,39,0
2015,1,1,4,EV,2529,N903EV,FSD,DFW,1640,1647,7,16,1703,130,138,112,737,1855,10,1850,1905,15,0,0,,8,0,7,0,0
2015,1,1,4,MQ,3289,N626MQ,SUX,ORD,1640,1720,40,8,1728,95,80,60,436,1828,12,1815,1840,25,0,0,,0,0,0,25,0
2015,1,1,4,UA,763,N481UA,CLE,DEN,1641,1642,1,9,1651,213,232,211,1201,1822,12,1814,1834,20,0,0,,20,0,0,0,0
2015,1,1,4,EV,4457,N14558,LEX,IAH,1641,1637,-4,10,1647,159,181,159,828,1826,12,1820,1838,18,0,0,,18,0,0,0,0
2015,1,1,4,UA,532,N492UA,DEN,ORD,1644,1833,109,47,1920,149,157,106,888,2206,4,2013,2210,117,0,0,,8,0,41,68,0
2015,1,1,4,B6,1553,N760JB,FLL,SJU,1644,1717,33,10,1727,149,152,121,1046,2028,21,2013,2049,36,0,0,,3,0,33,0,0
2015,1,1,4,WN,285,N7718B,ATL,DEN,1645,1656,11,20,1716,215,228,195,1199,1831,13,1820,1844,24,0,0,,13,0,11,0,0
2015,1,1,4,AA,1129,N503AA,IND,DFW,1645,1721,36,8,1729,150,166,128,761,1837,30,1815,1907,52,0,0,,16,0,0,36,0
2015,1,1,4,AA,1324,N365AA,MIA,ORD,1645,1731,46,19,1750,211,193,165,1197,1935,9,1916,1944,28,0,0,,0,0,28,0,0
2015,1,1,4,AA,2423,N491AA,CMH,DFW,1645,1637,-8,11,1648,175,207,161,926,1829,35,1840,1904,24,0,0,,24,0,0,0,0
2015,1,1,4,DL,2033,N930DN,ATL,MSP,1645,1732,47,9,1741,165,139,126,907,1847,4,1830,1851,21,0,0,,0,0,21,0,0
2015,1,1,4,EV,4242,N16149,CRW,IAH,1645,1719,34,8,1727,171,188,168,975,1915,12,1836,1927,51,0,0,,51,0,0,0,0
2015,1,1,4,MQ,2845,N607MQ,JAN,DFW,1645,1712,27,8,1720,95,102,72,408,1832,22,1820,1854,34,0,0,,7,0,0,27,0
2015,1,1,4,MQ,3059,N827MQ,CRP,DFW,1645,1720,35,9,1729,80,72,56,354,1825,7,1805,1832,27,0,0,,0,0,2,25,0
2015,1,1,4,UA,1002,N37437,DEN,TPA,1647,1728,41,26,1754,197,205,173,1506,2247,6,2204,2253,49,0,0,,8,0,18,23,0
2015,1,1,4,B6,89,N656JB,JFK,SAN,1647,1729,42,16,1745,378,369,350,2446,2035,3,2005,2038,33,0,0,,0,0,22,11,0
2015,1,1,4,NK,948,N615NK,DFW,ORD,1648,1805,77,12,1817,140,135,100,802,1957,23,1908,2020,72,0,0,,72,0,0,0,0
2015,1,1,4,UA,1554,N73270,EWR,SEA,1649,1836,107,17,1853,383,392,369,2402,2202,6,2012,2208,116,0,0,,9,0,31,76,0
2015,1,1,4,EV,3944,N14180,EWR,OMA,1649,1705,16,14,1719,203,220,202,1134,1941,4,1912,1945,33,0,0,,17,0,16,0,0
2015,1,1,4,WN,476,N8653A,MHT,MDW,1650,1650,0,15,1705,160,180,160,838,1845,5,1830,1850,20,0,0,,20,0,0,0,0
2015,1,1,4,WN,614,N910WN,PHX,SNA,1650,1741,51,15,1756,75,72,53,338,1749,4,1705,1753,48,0,0,,0,0,0,26,22
2015,1,1,4,WN,642,N201LV,SJC,LAS,1650,1713,23,9,1722,80,79,65,386,1827,5,1810,1832,22,0,0,,0,0,0,22,0
2015,1,1,4,AA,348,N3ENAA,FLL,DFW,1650,1651,1,17,1708,200,217,163,1119,1851,37,1910,1928,18,0,0,,18,0,0,0,0
2015,1,1,4,AA,1569,N581AA,AUS,DFW,1650,1709,19,8,1717,65,62,37,190,1754,17,1755,1811,16,0,0,,0,0,0,16,0
2015,1,1,4,DL,226,N361NB,SLC,BIL,1650,1712,22,14,1726,81,74,55,387,1821,5,1811,1826,15,0,0,,0,0,12,3,0
2015,1,1,4,MQ,3272,N822MQ,DFW,PNS,1650,1653,3,37,1730,98,118,78,604,1848,3,1828,1851,23,0,0,,23,0,0,0,0
2015,1,1,4,MQ,3354,N521MQ,LBB,DFW,1650,1709,19,9,1718,65,68,53,282,1811,6,1755,1817,22,0,0,,3,0,0,11,8
2015,1,1,4,MQ,3590,N935MQ,DFW,AEX,1650,1828,98,16,1844,63,71,53,285,1937,2,1753,1939,106,0,0,,8,0,24,74,0
2015,1,1,4,OO,6221,N119SY,MCI,SFO,1650,1728,38,17,1745,242,220,198,1499,1903,5,1852,1908,16,0,0,,0,0,0,16,0
2015,1,1,4,UA,1255,N87512,MSY,LAX,1652,1800,68,11,1811,258,249,225,1670,1956,13,1910,2009,59,0,0,,0,0,32,27,0
2015,1,1,4,OO,5590,N790SK,SAT,DEN,1652,1706,14,19,1725,134,170,123,794,1828,28,1806,1856,50,0,0,,36,0,0,14,0
2015,1,1,4,B6,633,N828JB,BOS,SFO,1653,1653,0,14,1707,412,430,403,2704,2050,13,2045,2103,18,0,0,,18,0,0,0,0
2015,1,1,4,OO,6239,N751SK,CVG,DEN,1653,1647,-6,13,1700,192,223,192,1069,1812,18,1805,1830,25,0,0,,25,0,0,0,0
2015,1,1,4,UA,1271,N75432,ORD,IAH,1654,1702,8,17,1719,166,180,148,925,1947,15,1940,2002,22,0,0,,14,0,8,0,0
2015,1,1,4,US,1795,N755US,FLL,PHL,1655,1724,29,9,1733,162,151,140,992,1953,2,1937,1955,18,0,0,,0,0,18,0,0
2015,1,1,4,WN,1776,N8613K,BOS,DEN,1655,1658,3,15,1713,300,328,297,1754,2010,16,1955,2026,31,0,0,,31,0,0,0,0
2015,1,1,4,WN,290,N631SW,DEN,OKC,1655,1714,19,23,1737,85,99,71,495,1948,5,1920,1953,33,0,0,,14,0,14,5,0
2015,1,1,4,WN,4384,N356SW,LAX,OAK,1655,1736,41,13,1749,75,77,58,337,1847,6,1810,1853,43,0,0,,2,0,11,30,0
2015,1,1,4,WN,1894,N8649A,MCO,LAS,1655,1728,33,14,1742,315,299,281,2039,1923,4,1910,1927,17,0,0,,0,0,6,11,0
2015,1,1,4,WN,628,N611SW,RSW,STL,1655,1715,20,11,1726,160,160,145,979,1851,4,1835,1855,20,0,0,,0,0,17,3,0
2015,1,1,4,AA,80,N4XTAA,TUS,DFW,1655,1741,46,10,1751,130,130,105,813,2036,15,2005,2051,46,0,0,,0,0,0,46,0
2015,1,1,4,MQ,2992,N612MQ,ORD,IND,1655,1742,47,15,1757,58,51,31,177,1928,5,1853,1933,40,0,0,,0,0,6,34,0
2015,1,1,4,MQ,3457,N678MQ,DFW,TXK,1655,1719,24,13,1732,48,49,33,181,1805,3,1743,1808,25,0,0,,1,0,18,6,0
2015,1,1,4,MQ,3600,N817MQ,DFW,GPT,1655,1721,26,14,1735,88,84,66,500,1841,4,1823,1845,22,0,0,,0,0,22,0,0
2015,1,1,4,UA,1259,N33203,LGA,IAH,1656,1721,25,16,1737,257,263,229,1416,2026,18,2013,2044,31,0,0,,6,0,25,0,0
2015,1,1,4,UA,1288,N67815,DEN,IAH,1656,1713,17,24,1737,138,149,118,862,2035,7,2014,2042,28,0,0,,11,0,16,1,0
2015,1,1,4,UA,1420,N78524,IAH,DEN,1656,1718,22,14,1732,154,154,123,862,1835,17,1830,1852,22,0,0,,0,0,22,0,0
2015,1,1,4,EV,4767,N17984,IAD,BNA,1656,1734,38,73,1847,117,184,100,542,1927,11,1753,1938,105,0,0,,67,0,38,0,0
2015,1,1,4,OO,5413,N973SW,MKE,ORD,1657,1748,51,15,1803,56,49,22,67,1825,12,1753,1837,44,0,0,,0,0,0,44,0
2015,1,1,4,OO,6314,N941SW,ORD,DSM,1657,1712,15,23,1735,82,82,50,299,1825,9,1819,1834,15,0,0,,0,0,15,0,0
2015,1,1,4,EV,4570,N16999,SAV,ORD,1658,1721,23,8,1729,147,140,126,773,1835,6,1825,1841,16,0,0,,0,0,0,16,0
2015,1,1,4,WN,38,N670SW,DAL,DEN,1700,1738,38,13,1751,125,127,104,651,1835,10,1805,1845,40,0,0,,2,0,11,27,0
2015,1,1,4,WN,43,N962WN,DAL,HOU,1700,1723,23,7,1730,65,60,48,239,1818,5,1805,1823,18,0,0,,0,0,9,9,0
2015,1,1,4,WN,44,N202WN,HOU,DAL,1700,1742,42,7,1749,60,53,41,239,1830,5,1800,1835,35,0,0,,0,0,0,35,0
2015,1,1,4,WN,684,N249WN,IAD,SAN,1700,1705,5,12,1717,335,361,346,2253,2003,3,1935,2006,31,0,0,,31,0,0,0,0
2015,1,1,4,WN,4816,N694SW,PHX,ELP,1700,1735,35,9,1744,65,57,45,347,1829,3,1805,1832,27,0,0,,0,0,8,19,0
2015,1,1,4,WN,861,N378SW,SMF,ONT,1700,1753,53,6,1759,75,65,55,390,1854,4,1815,1858,43,0,0,,0,0,10,33,0
2015,1,1,4,WN,835,N737JW,TPA,STL,1700,1724,24,9,1733,140,136,123,869,1836,4,1820,1840,20,0,0,,0,0,6,14,0
2015,1,1,4,WN,335,N226WN,TUS,DEN,1700,1717,17,9,1726,110,110,94,639,1900,7,1850,1907,17,0,0,,0,0,14,3,0
2015,1,1,4,AA,1654,N487AA,DFW,BWI,1700,1747,47,12,1759,165,150,134,1217,2113,4,2045,2117,32,0,0,,0,0,0,28,4
2015,1,1,4,AA,1649,N3DXAA,CLT,DFW,1700,1728,28,10,1738,175,183,161,936,1919,12,1855,1931,36,0,0,,8,0,28,0,0
2015,1,1,4,AS,793,N408AS,DTW,SEA,1700,1705,5,11,1716,280,305,279,1927,1855,15,1840,1910,30,0,0,,30,0,0,0,0
2015,1,1,4,B6,400,N645JB,MSY,BOS,1700,1725,25,11,1736,184,175,159,1368,2115,5,2104,2120,16,0,0,,0,0,0,16,0
2015,1,1,4,DL,758,N903DA,JAX,ATL,1700,1801,61,8,1809,80,57,44,270,1853,5,1820,1858,38,0,0,,0,0,0,38,0
2015,1,1,4,EV,4758,N14916,IAD,GRR,1700,1659,-1,20,1719,107,126,98,501,1857,8,1847,1905,18,0,0,,18,0,0,0,0
2015,1,1,4,MQ,2949,N608MQ,JFK,BNA,1700,1719,19,13,1732,163,162,141,765,1853,8,1843,1901,18,0,0,,0,0,13,5,0
2015,1,1,4,MQ,3326,N668MQ,JLN,DFW,1700,1726,26,25,1751,80,111,66,327,1857,20,1820,1917,57,0,0,,31,0,13,13,0
2015,1,1,4,MQ,3406,N928MQ,DFW,SPS,1700,1700,0,37,1737,48,71,28,113,1805,6,1748,1811,23,0,0,,23,0,0,0,0
2015,1,1,4,OO,4822,N613SK,SMF,LAX,1700,1724,24,11,1735,85,77,55,373,1830,11,1825,1841,16,0,0,,0,0,0,16,0
2015,1,1,4,OO,5205,N120SY,ORD,DCA,1700,1735,35,16,1751,112,92,74,612,2005,2,1952,2007,15,0,0,,0,0,15,0,0
2015,1,1,4,OO,7390,N565SW,SLC,RKS,1700,1708,8,30,1738,59,75,40,162,1818,5,1759,1823,24,0,0,,16,0,8,0,0
2015,1,1,4,OO,6522,N774SK,PHX,LAX,1702,1743,41,14,1757,90,77,58,370,1755,5,1732,1800,28,0,0,,0,0,0,28,0
2015,1,1,4,EV,4283,N13914,IAH,MOB,1704,1811,67,14,1825,78,80,59,427,1924,7,1822,1931,69,0,0,,68,0,1,0,0
2015,1,1,4,EV,6136,N14514,AEX,IAH,1704,1712,8,24,1736,61,85,49,190,1825,12,1805,1837,32,0,0,,24,0,8,0,0
2015,1,1,4,OO,6199,N776SK,CID,DEN,1704,1702,-2,12,1714,130,163,125,692,1819,26,1814,1845,31,0,0,,31,0,0,0,0
2015,1,1,4,VX,795,N635VA,LAX,SEA,1705,1725,20,14,1739,160,156,136,954,1955,6,1945,2001,16,0,0,,0,0,16,0,0
2015,1,1,4,WN,2230,N7727A,MCO,BHM,1705,1723,18,15,1738,95,96,78,479,1756,3,1740,1759,19,0,0,,1,0,10,8,0
2015,1,1,4,WN,4930,N422WN,SAT,SAN,1705,1743,38,8,1751,185,165,154,1129,1825,3,1810,1828,18,0,0,,0,0,7,11,0
2015,1,1,4,US,589,N912UY,DCA,PHX,1705,1654,-11,13,1707,308,337,317,1979,2024,7,2013,2031,18,0,0,,18,0,0,0,0
2015,1,1,4,US,627,N676AW,BWI,PHX,1705,1733,28,11,1744,305,312,298,1999,2042,3,2010,2045,35,0,0,,7,0,28,0,0
2015,1,1,4,AA,1533,N5BVAA,BOS,MIA,1705,1813,68,15,1828,215,200,176,1258,2124,9,2040,2133,53,0,0,,0,0,0,53,0
2015,1,1,4,AA,1535,N541AA,DFW,MCI,1705,1931,146,16,1947,90,81,61,460,2048,4,1835,2052,137,0,0,,0,0,0,129,8
2015,1,1,4,AA,2418,N555AA,SAT,DFW,1705,1850,105,11,1901,70,91,39,247,1940,41,1815,2021,126,0,0,,21,0,0,105,0
2015,1,1,4,DL,367,N309US,SLC,SAT,1705,1717,12,32,1749,156,182,146,1087,2115,4,2041,2119,38,0,0,,26,0,12,0,0
2015,1,1,4,AA,942,N491AA,DFW,TPA,1705,2013,188,11,2024,135,129,113,929,2317,5,2020,2322,182,0,0,,0,0,23,159,0
2015,1,1,4,F9,754,N924FR,PHX,DEN,1705,1722,17,10,1732,104,115,97,602,1909,8,1849,1917,28,0,0,,21,0,6,1,0
2015,1,1,4,HA,9,N389HA,LAX,HNL,1705,1702,-3,15,1717,350,368,339,2556,2056,14,2055,2110,15,0,0,,0,0,15,0,0
2015,1,1,4,MQ,2774,N918MQ,DFW,CLL,1705,1843,98,37,1920,53,88,47,164,2007,4,1758,2011,133,0,0,,35,0,28,70,0
2015,1,1,4,HA,165,N492HA,OGG,HNL,1705,1716,11,7,1723,35,41,28,100,1751,6,1740,1757,17,0,0,,0,0,7,10,0
2015,1,1,4,MQ,3048,N679MQ,ORD,CMI,1705,1721,16,20,1741,43,53,28,135,1809,5,1748,1814,26,0,0,,10,0,5,11,0
2015,1,1,4,MQ,3118,N512MQ,MDT,ORD,1705,2000,175,10,2010,130,151,103,594,2053,38,1815,2131,196,0,0,,21,0,112,63,0
2015,1,1,4,MQ,3428,N516MQ,DFW,AMA,1705,1726,21,22,1748,68,76,49,312,1837,5,1813,1842,29,0,0,,8,0,0,20,1
2015,1,1,4,OO,5650,N797SK,GRR,DEN,1705,1719,14,31,1750,186,219,172,1015,1842,16,1811,1858,47,0,0,,33,0,0,14,0
2015,1,1,4,UA,528,N548UA,LAX,HNL,1708,2148,280,13,2201,350,352,335,2556,136,4,2058,140,282,0,0,,2,0,4,276,0
2015,1,1,4,OO,5583,N952SW,FAR,DEN,1708,1718,10,11,1729,127,133,105,627,1814,17,1815,1831,16,0,0,,6,0,0,10,0
2015,1,1,4,EV,6025,N11193,IAD,TUL,1709,1755,46,13,1808,192,191,173,1027,2001,5,1921,2006,45,0,0,,0,0,23,22,0
2015,1,1,4,UA,348,N212UA,OGG,ORD,1710,1725,15,29,1754,478,481,442,4184,516,10,508,526,18,0,0,,3,0,15,0,0
2015,1,1,4,US,1823,N544UW,FLL,PHX,1710,1812,62,17,1829,304,287,266,1972,2055,4,2014,2059,45,0,0,,0,0,0,45,0
2015,1,1,4,UA,980,N468UA,IAD,DEN,1710,1711,1,14,1725,240,278,231,1452,1916,33,1910,1949,39,0,0,,39,0,0,0,0
2015,1,1,4,WN,456,N386SW,BOI,GEG,1710,1824,74,7,1831,65,62,51,287,1822,4,1715,1826,71,0,0,,0,0,9,62,0
2015,1,1,4,WN,1039,N494WN,DAL,ELP,1710,1803,53,12,1815,105,104,89,562,1844,3,1755,1847,52,0,0,,0,0,25,27,0
2015,1,1,4,WN,1820,N769SW,DEN,MDW,1710,1727,17,17,1744,140,139,110,895,2034,12,2030,2046,16,0,0,,0,0,13,3,0
2015,1,1,4,WN,961,N758SW,HOU,DCA,1710,1744,34,9,1753,165,160,147,1218,2120,4,2055,2124,29,0,0,,0,0,9,20,0
2015,1,1,4,WN,1762,N704SW,PHX,SJC,1710,1735,25,11,1746,110,107,92,621,1818,4,1800,1822,22,0,0,,0,0,10,12,0
2015,1,1,4,WN,3681,N278WN,PIT,HOU,1710,1734,24,9,1743,205,200,187,1131,1950,4,1935,1954,19,0,0,,0,0,11,8,0
2015,1,1,4,AA,1224,N4WMAA,BHM,DFW,1710,1706,-4,14,1720,130,160,112,597,1912,34,1920,1946,26,0,0,,26,0,0,0,0
2015,1,1,4,AA,1333,N4XUAA,MCI,DFW,1710,1710,0,22,1732,105,144,92,460,1904,30,1855,1934,39,0,0,,39,0,0,0,0
2015,1,1,4,B6,1374,N612JB,CHS,JFK,1710,1714,4,15,1729,110,128,108,636,1917,5,1900,1922,22,0,0,,18,0,4,0,0
2015,1,1,4,DL,522,N375NC,SLC,CLT,1710,1752,42,14,1806,226,215,196,1727,2322,5,2256,2327,31,0,0,,0,0,31,0,0
2015,1,1,4,EV,4501,N18557,HPN,ORD,1710,1724,14,23,1747,155,165,133,738,1900,9,1845,1909,24,0,0,,10,0,5,9,0
2015,1,1,4,OO,4786,N170PQ,SLC,DEN,1711,1719,8,23,1742,92,111,76,391,1858,12,1843,1910,27,0,0,,19,0,0,8,0
2015,1,1,4,OO,5233,N709SK,ORD,ASE,1711,1738,27,16,1754,181,176,152,1013,1926,8,1912,1934,22,0,0,,0,0,0,22,0
2015,1,1,4,F9,141,N906FR,DEN,SEA,1712,1735,23,33,1808,173,186,149,1024,1937,4,1905,1941,36,0,0,,36,0,0,0,0
2015,1,1,4,US,1976,N121UW,BDL,CLT,1715,1748,33,11,1759,128,122,104,644,1943,7,1923,1950,27,0,0,,0,0,15,12,0
2015,1,1,4,WN,557,N508SW,DAL,AMA,1715,1735,20,10,1745,70,70,56,323,1841,4,1825,1845,20,0,0,,0,0,20,0,0
2015,1,1,4,WN,1743,N522SW,LAS,DAL,1715,1737,22,10,1747,160,153,139,1067,2206,4,2155,2210,15,0,0,,0,0,4,11,0
2015,1,1,4,WN,287,N8612K,MCO,BWI,1715,1904,109,19,1923,130,132,107,787,2110,6,1925,2116,111,0,0,,2,0,0,109,0
2015,1,1,4,WN,3226,N944WN,MDW,EWR,1715,1905,110,8,1913,125,97,82,711,2135,7,2020,2142,82,0,0,,0,0,21,61,0
2015,1,1,4,WN,590,N785SW,PIT,MCO,1715,1738,23,8,1746,140,133,119,834,1945,6,1935,1951,16,0,0,,0,0,8,8,0
2015,1,1,4,WN,663,N283WN,SMF,LAX,1715,1738,23,10,1748,75,72,55,373,1843,7,1830,1850,20,0,0,,0,0,0,20,0
2015,1,1,4,WN,1937,N7703A,STL,PHX,1715,1743,28,10,1753,215,214,198,1262,2011,6,1950,2017,27,0,0,,0,0,11,16,0
2015,1,1,4,WN,847,N367SW,PHL,STL,1715,1734,19,11,1745,155,164,147,814,1912,6,1850,1918,28,0,0,,9,0,1,18,0
2015,1,1,4,WN,383,N624SW,PHX,ABQ,1715,1713,-2,14,1727,60,102,42,328,1809,46,1815,1855,40,0,0,,40,0,0,0,0
2015,1,1,4,AA,1091,N4YFAA,DFW,PHX,1715,2142,267,37,2219,160,175,134,868,2333,4,1855,2337,282,0,0,,15,0,81,186,0
2015,1,1,4,EV,5159,N717EV,BOS,ATL,1715,1808,53,22,1830,183,183,151,946,2101,10,2018,2111,53,0,0,,0,0,0,53,0
2015,1,1,4,EV,6182,N14158,IAD,MSP,1715,1711,-4,21,1732,175,199,173,908,1925,5,1910,1930,20,0,0,,20,0,0,0,0
2015,1,1,4,MQ,3647,N849MQ,GRK,DFW,1715,2051,216,10,2101,50,57,26,134,2127,21,1805,2148,223,0,0,,7,0,145,71,0
2015,1,1,4,UA,509,N402UA,LGA,DEN,1717,1711,-6,17,1728,280,310,250,1620,1938,43,1957,2021,24,0,0,,24,0,0,0,0
2015,1,1,4,OO,5210,N127SY,SFO,MCI,1717,1848,91,21,1909,216,209,184,1499,13,4,2253,17,84,0,0,,0,0,84,0,0
2015,1,1,4,EV,6138,N13118,IAD,OKC,1718,1730,12,13,1743,198,221,201,1136,2004,7,1936,2011,35,0,0,,23,0,12,0,0
2015,1,1,4,OO,5159,N719SK,SAT,IAH,1719,1757,38,11,1808,55,66,32,191,1840,23,1814,1903,49,0,0,,11,0,0,38,0
2015,1,1,4,UA,249,N219UA,IAD,IAH,1720,1734,14,24,1758,201,238,190,1190,2008,24,1941,2032,51,0,0,,37,0,0,14,0
2015,1,1,4,US,1861,N624AW,FLL,CLT,1720,1805,45,14,1819,118,112,92,631,1951,6,1918,1957,39,0,0,,0,0,39,0,0
2015,1,1,4,UA,1022,N17105,EWR,IAH,1720,1737,17,17,1754,241,253,216,1400,2030,20,2021,2050,29,0,0,,12,0,17,0,0
2015,1,1,4,WN,2344,N8635F,DCA,AUS,1720,1725,5,30,1755,230,258,223,1315,2038,5,2010,2043,33,0,0,,33,0,0,0,0
2015,1,1,4,WN,731,N434WN,DEN,DAY,1720,1749,29,30,1819,150,151,117,1085,2216,4,2150,2220,30,0,0,,1,0,29,0,0
2015,1,1,4,WN,1735,N237WN,LAS,DEN,1720,1747,27,8,1755,110,120,102,628,2037,10,2010,2047,37,0,0,,18,0,0,19,0
2015,1,1,4,WN,3047,N560WN,LAX,MCI,1720,1808,48,6,1814,185,176,166,1363,2300,4,2225,2304,39,0,0,,0,0,17,22,0
2015,1,1,4,WN,1644,N939WN,MCO,MSY,1720,1736,16,11,1747,105,104,85,551,1812,8,1805,1820,15,0,0,,0,0,12,3,0
2015,1,1,4,WN,475,N414WN,MCO,RDU,1720,1827,67,11,1838,100,89,74,534,1952,4,1900,1956,56,0,0,,0,0,0,56,0
2015,1,1,4,WN,2086,N361SW,PHX,ONT,1720,1737,17,16,1753,65,73,52,325,1745,5,1725,1750,25,0,0,,8,0,4,13,0
2015,1,1,4,WN,1353,N618WN,PHX,SLC,1720,1735,15,15,1750,90,94,75,507,1905,4,1850,1909,19,0,0,,4,0,9,6,0
2015,1,1,4,WN,1668,N705SW,PVD,BWI,1720,1958,158,6,2004,85,71,60,327,2104,5,1845,2109,144,0,0,,0,0,144,0,0
2015,1,1,4,AA,95,N3ANAA,JFK,SAN,1720,1749,29,18,1807,380,386,363,2446,2110,5,2040,2115,35,0,0,,6,0,29,0,0
2015,1,1,4,AS,341,N795AS,PSP,SFO,1720,1825,65,9,1834,87,81,66,421,1940,6,1847,1946,59,0,0,,0,0,0,59,0
2015,1,1,4,B6,487,N712JB,BOS,LAX,1720,1937,137,19,1956,395,411,379,2611,2315,13,2055,2328,153,0,0,,16,0,137,0,0
2015,1,1,4,MQ,2955,N686MQ,MGM,DFW,1720,1819,59,9,1828,130,127,108,622,2016,10,1930,2026,56,0,0,,0,0,2,54,0
2015,1,1,4,MQ,3080,N941MQ,ORD,PIA,1720,1730,10,11,1741,58,69,27,130,1808,31,1818,1839,21,0,0,,11,0,1,9,0
2015,1,1,4,MQ,3168,N616MQ,PNS,DFW,1720,1747,27,9,1756,125,129,103,604,1939,17,1925,1956,31,0,0,,4,0,0,11,16
2015,1,1,4,MQ,3500,N632MQ,ORD,OMA,1720,1731,11,21,1752,93,106,74,416,1906,11,1853,1917,24,0,0,,13,0,0,11,0
2015,1,1,4,OO,6288,N786SK,DEN,ATL,1720,1818,58,30,1848,159,180,144,1199,2312,6,2159,2318,79,0,0,,21,0,18,40,0
2015,1,1,4,OO,6456,N946SW,DEN,BIS,1720,1804,44,35,1839,101,110,71,516,2050,4,2001,2054,53,0,0,,9,0,37,7,0
2015,1,1,4,OO,6364,N594SW,PSP,SFO,1721,1801,40,18,1819,96,90,67,421,1926,5,1857,1931,34,0,0,,0,0,0,34,0
2015,1,1,4,OO,5380,N903SW,MAF,DEN,1723,1808,45,12,1820,112,129,94,563,1854,23,1815,1917,62,0,0,,17,0,0,45,0
2015,1,1,4,UA,1267,N77520,ORD,DEN,1724,1733,9,11,1744,166,174,148,888,1912,15,1910,1927,17,0,0,,8,0,9,0,0
2015,1,1,4,DL,1419,N922DL,ATL,JFK,1724,1724,0,14,1738,142,162,110,760,1928,38,1946,2006,20,0,0,,20,0,0,0,0
2015,1,1,4,UA,469,N424UA,DEN,EWR,1725,1821,56,34,1855,212,205,165,1605,2340,6,2257,2346,49,0,0,,0,0,23,26,0
2015,1,1,4,WN,987,N383SW,DAL,MDW,1725,1759,34,7,1806,130,113,98,793,1944,8,1935,1952,17,0,0,,0,0,17,0,0
2015,1,1,4,WN,1823,N653SW,FLL,DAL,1725,1758,33,14,1812,190,178,159,1108,1951,5,1935,1956,21,0,0,,0,0,10,11,0
2015,1,1,4,WN,578,N8618N,LGA,MKE,1725,1812,47,10,1822,160,141,127,738,1929,4,1905,1933,28,0,0,,0,0,8,20,0
2015,1,1,4,WN,3316,N946WN,OAK,LAX,1725,1753,28,9,1802,70,71,53,337,1855,9,1835,1904,29,0,0,,8,0,0,21,0
2015,1,1,4,WN,682,N950WN,ABQ,DEN,1725,1902,97,7,1909,75,77,54,349,2003,16,1840,2019,99,0,0,,2,0,0,19,78
